ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,MntTotal,TotalPurchases,TotalCampaignsAccepted,Customer_Tenure_Days,Family_Size,Has_Children,RFM_Segment,KMeans_Cluster
11025,1961,Graduation,In_Couple,36443.0,1,1,2013-02-03,9,65,0,46,4,3,20,4,3,1,3,8,0,0,0,0,0,0,0,53,138,11,0,696,4,1,Lost,Budget Families
10203,1990,Graduation,Single,26095.0,1,0,2013-06-30,77,11,7,9,3,1,11,1,1,0,3,7,0,0,0,0,0,0,0,24,42,5,0,549,2,1,Lost,Budget Families
4607,1959,Graduation,In_Couple,71367.0,0,0,2013-08-23,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,55,777,17,0,495,2,0,Champions,Affluent Regulars
3711,1944,Master,In_Couple,80184.0,0,0,2014-03-01,19,1035,134,670,25,38,0,1,6,3,10,3,0,0,1,1,0,0,0,70,1902,20,2,305,2,0,Champions,Campaign Enthusiasts
3696,1965,Graduation,Single,30630.0,1,1,2014-01-27,67,27,1,12,2,0,10,2,2,0,3,7,0,0,0,0,0,0,0,49,52,7,0,338,3,1,Lost,Budget Families
2532,1987,Master,Single,73454.0,0,0,2014-03-01,95,982,73,351,56,14,175,1,2,4,6,5,1,0,0,0,0,0,0,27,1651,13,1,305,1,0,At Risk,Affluent Regulars
9214,1991,Graduation,In_Couple,42691.0,0,0,2013-08-16,48,179,2,64,38,17,58,1,5,1,6,5,0,0,0,0,0,0,0,23,358,13,0,502,2,0,Lost,Budget Families
4943,1953,Graduation,In_Couple,70503.0,0,0,2012-09-30,73,1379,33,216,0,33,66,1,2,4,9,6,0,1,1,0,0,0,0,61,1727,16,2,822,2,0,Loyal,Campaign Enthusiasts
35,1987,Graduation,In_Couple,25545.0,1,0,2012-09-08,35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,0,1,27,210,10,1,844,3,1,Lost,Budget Families
2258,1986,Graduation,In_Couple,32880.0,1,0,2012-12-04,76,8,4,15,7,6,2,1,1,0,3,8,0,0,0,0,0,0,0,28,42,5,0,757,3,1,Lost,Budget Families
4322,1958,PhD,In_Couple,77863.0,0,0,2013-11-27,20,881,38,319,16,25,12,1,4,5,10,2,0,0,0,0,0,0,0,56,1291,20,0,399,2,0,Champions,Affluent Regulars
713,1977,Master,In_Couple,50353.0,0,0,2014-06-08,72,141,15,153,67,31,35,1,4,4,6,3,0,0,0,0,0,0,0,37,442,15,0,206,2,0,Lost,Budget Families
4702,1964,Graduation,Single,61839.0,0,0,2012-08-12,20,1000,155,379,224,17,120,1,4,8,4,8,0,0,0,0,0,0,0,50,1895,17,0,871,1,0,Champions,Affluent Regulars
3281,1960,PhD,In_Couple,49154.0,1,1,2013-11-03,69,206,10,67,30,27,71,6,4,1,8,6,0,0,0,0,0,0,0,54,411,19,0,423,4,1,Loyal,Budget Families
702,1975,2n Cycle,Single,47682.0,0,1,2013-02-15,80,162,61,83,97,57,61,4,4,3,8,5,0,0,0,0,0,0,0,39,521,19,0,684,2,1,At Risk,Budget Families
2004,1969,Graduation,Single,72679.0,0,1,2013-09-18,65,619,54,260,127,54,54,1,4,7,5,1,0,0,0,0,0,0,0,45,1168,17,0,469,2,1,Loyal,Affluent Regulars
4769,1977,Master,In_Couple,57954.0,1,1,2014-06-18,52,456,4,24,0,0,9,7,8,2,6,7,0,1,0,0,0,0,0,37,493,23,1,196,4,1,Loyal,Budget Families
4437,1962,Graduation,In_Couple,65316.0,1,1,2013-04-24,65,112,6,92,3,9,38,2,3,2,5,4,0,0,0,0,0,0,0,52,260,12,0,616,4,1,Lost,Budget Families
8724,1982,Graduation,Single,28567.0,1,0,2013-06-17,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,0,32,46,7,0,562,2,1,Lost,Budget Families
10741,1951,Master,In_Couple,47352.0,0,1,2013-04-11,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,63,319,16,0,629,3,1,Lost,Budget Families
1991,1967,Graduation,In_Couple,44931.0,0,1,2014-01-18,0,78,0,11,0,0,7,1,2,1,3,5,0,0,0,0,0,0,0,47,96,7,0,347,3,1,Lost,Budget Families
6931,1967,Graduation,Single,76982.0,0,0,2014-02-15,19,464,151,292,65,60,30,1,8,3,4,4,0,0,1,0,0,0,1,47,1062,16,2,319,1,0,Champions,Campaign Enthusiasts
11096,1952,2n Cycle,In_Couple,57247.0,0,1,2013-08-08,50,99,4,32,37,54,6,2,2,1,7,2,0,0,0,0,0,0,0,62,232,12,0,510,3,1,Lost,Budget Families
304,1981,Master,Single,22944.0,1,0,2013-12-23,67,19,3,19,4,5,26,3,3,0,3,7,0,0,0,0,0,0,0,33,76,9,0,373,2,1,Lost,Budget Families
3665,1977,2n Cycle,In_Couple,25315.0,1,0,2013-11-07,46,1,9,8,11,3,22,3,3,0,3,8,0,0,0,0,0,0,0,37,54,9,0,419,3,1,Lost,Budget Families
10591,1969,Graduation,Single,43638.0,0,1,2012-08-06,37,63,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0,0,45,201,11,0,877,2,1,Lost,Budget Families
5036,1984,PhD,Single,42710.0,1,0,2012-11-28,38,252,3,42,4,3,102,2,4,5,3,6,0,0,0,0,0,0,0,30,406,14,0,763,2,1,Lost,Budget Families
5547,1982,PhD,In_Couple,84169.0,0,0,2013-08-07,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,1,32,1919,20,3,511,2,0,Champions,Campaign Enthusiasts
7822,1976,Graduation,In_Couple,54058.0,0,1,2013-06-04,56,198,18,252,32,108,54,2,4,6,8,3,0,0,0,0,0,0,0,38,662,20,0,575,3,1,Loyal,Budget Families
8541,1990,2n Cycle,In_Couple,24683.0,1,0,2014-03-08,98,8,4,10,6,7,6,2,2,0,4,5,0,0,0,0,0,0,0,24,41,8,0,298,3,1,Lost,Budget Families
10955,1964,Graduation,Single,85620.0,0,0,2014-01-07,68,416,46,925,60,107,46,1,3,6,4,1,0,0,0,0,0,0,1,50,1600,14,1,358,1,0,Loyal,Affluent Regulars
4368,1980,Graduation,In_Couple,47850.0,1,0,2013-12-03,72,42,7,43,20,12,10,1,3,0,4,6,0,0,0,0,0,0,0,34,134,8,0,393,3,1,Lost,Budget Families
9671,1968,Graduation,In_Couple,19514.0,1,1,2014-01-26,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,1,46,69,10,2,339,4,1,Lost,Budget Families
2256,1973,Master,In_Couple,27159.0,1,1,2014-03-29,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,41,21,6,0,277,4,1,Lost,Budget Families
4279,1963,2n Cycle,Single,39548.0,1,1,2014-03-31,87,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,0,0,51,54,7,0,275,3,1,Lost,Budget Families
5371,1989,Graduation,Single,21474.0,1,0,2014-04-08,0,6,16,24,11,0,34,2,3,1,2,7,1,0,0,0,0,0,1,25,91,8,2,267,2,1,Lost,Budget Families
9240,1971,PhD,Single,60504.0,0,1,2014-02-07,73,458,0,24,6,4,34,2,6,2,8,6,0,0,0,0,0,0,0,43,526,18,0,327,2,1,Loyal,Budget Families
9460,1963,Graduation,In_Couple,22419.0,0,0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,51,162,8,0,622,2,0,Lost,Budget Families
9504,1949,Master,In_Couple,81698.0,0,0,2013-11-06,4,179,28,520,111,123,47,1,3,8,13,1,0,0,0,0,0,0,1,65,1008,25,1,420,2,0,Champions,Affluent Regulars
8692,1952,Graduation,In_Couple,43462.0,1,1,2012-09-12,50,90,17,97,15,6,15,6,4,1,5,8,0,0,0,0,0,0,0,62,240,16,0,840,4,1,Lost,Budget Families
448,1978,PhD,Single,54880.0,1,0,2013-03-01,57,308,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0,0,36,795,21,0,670,2,1,Loyal,Affluent Regulars
8314,1982,Graduation,In_Couple,79908.0,0,0,2013-04-05,30,557,129,761,29,185,111,1,5,6,7,2,0,0,1,0,0,0,0,32,1772,19,1,635,2,0,Champions,Affluent Regulars
8420,1970,2n Cycle,In_Couple,15315.0,0,0,2013-08-03,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,44,64,8,0,515,2,0,Lost,Budget Families
3174,1959,Graduation,In_Couple,87771.0,0,1,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,55,1957,20,5,588,3,1,Loyal,Campaign Enthusiasts
7685,1978,Graduation,In_Couple,33039.0,1,0,2013-09-09,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,36,78,7,0,478,3,1,Lost,Budget Families
3179,1980,Graduation,Single,81741.0,0,0,2013-06-16,75,249,153,940,58,134,38,0,6,6,7,2,0,0,0,0,0,0,0,34,1572,19,0,563,1,0,At Risk,Affluent Regulars
9780,1971,Master,In_Couple,71499.0,0,1,2013-06-25,12,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,0,43,795,26,0,554,3,1,Champions,Affluent Regulars
10681,1970,2n Cycle,In_Couple,62466.0,0,1,2014-01-15,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,44,889,26,0,350,3,1,Champions,Affluent Regulars
10232,1963,PhD,Single,48799.0,0,1,2013-11-05,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,0,51,331,15,0,421,2,1,Lost,Budget Families
4184,1950,PhD,In_Couple,52157.0,0,1,2014-06-07,48,189,2,29,3,2,40,2,3,2,5,4,0,0,0,0,0,0,0,64,265,12,0,207,3,1,Lost,Budget Families
9120,1962,Graduation,Single,66565.0,0,1,2012-12-05,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,0,52,1065,19,0,756,2,1,At Risk,Affluent Regulars
891,1951,Master,In_Couple,29298.0,1,1,2013-09-07,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,0,63,11,4,0,480,4,1,Lost,Budget Families
10381,1979,Graduation,Single,47691.0,0,1,2013-07-05,43,14,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0,35,21,4,0,544,2,1,Lost,Budget Families
3525,1970,Graduation,In_Couple,38200.0,1,1,2012-12-07,19,12,0,4,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,44,17,4,0,754,4,1,Lost,Budget Families
6818,1974,Graduation,In_Couple,44989.0,0,1,2012-09-12,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,40,369,16,0,840,3,1,Lost,Budget Families
3526,1968,PhD,In_Couple,38443.0,1,1,2014-01-27,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,0,46,38,6,0,338,4,1,Lost,Budget Families
8181,1978,2n Cycle,Single,38593.0,1,0,2013-09-13,42,51,12,49,17,24,24,3,4,1,3,8,0,0,0,0,0,0,0,36,177,11,0,474,2,1,Lost,Budget Families
1029,1970,PhD,In_Couple,64413.0,0,1,2013-08-01,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,0,44,279,12,0,517,3,1,Lost,Budget Families
7369,1981,Master,In_Couple,36959.0,1,0,2013-10-02,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,0,33,62,7,0,455,3,1,Lost,Budget Families
2574,1977,PhD,In_Couple,61996.0,0,1,2013-01-31,27,1050,12,144,0,0,24,3,6,4,8,5,0,1,0,1,1,0,1,37,1230,21,4,699,3,1,Champions,Campaign Enthusiasts
8159,1968,Graduation,In_Couple,51287.0,1,1,2014-04-01,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,0,46,182,11,0,274,4,1,Lost,Budget Families
1160,1970,Graduation,In_Couple,13260.0,1,1,2013-08-23,48,9,4,17,10,2,7,4,3,0,3,8,0,0,0,0,0,0,0,44,49,10,0,495,4,1,Lost,Budget Families
10242,1966,PhD,In_Couple,47472.0,1,1,2013-09-16,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,0,48,75,8,0,471,4,1,Lost,Budget Families
5253,1956,Master,In_Couple,54603.0,1,1,2013-07-09,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,0,58,227,16,0,540,4,1,Lost,Budget Families
5966,1974,PhD,In_Couple,45207.0,1,1,2012-11-10,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,0,40,215,15,1,781,4,1,Lost,Budget Families
5314,1951,Graduation,In_Couple,40689.0,0,1,2013-03-18,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,0,63,444,20,0,653,3,1,Loyal,Budget Families
5081,1967,2n Cycle,In_Couple,47821.0,1,1,2013-10-20,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,0,47,47,5,0,437,4,1,Lost,Budget Families
5123,1951,Master,In_Couple,27450.0,0,0,2013-04-15,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,0,63,143,7,0,625,2,0,Lost,Budget Families
5756,1983,Graduation,In_Couple,39453.0,1,0,2014-04-03,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,0,31,55,7,0,272,3,1,Lost,Budget Families
8036,1971,2n Cycle,In_Couple,26850.0,1,1,2014-04-18,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,0,43,63,11,0,257,4,1,Lost,Budget Families
9058,1955,Graduation,Single,79800.0,0,0,2012-09-23,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,0,1,59,1867,22,4,829,1,0,Loyal,Campaign Enthusiasts
5057,1961,Master,In_Couple,61794.0,0,1,2013-09-14,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,0,53,611,20,0,473,3,1,Loyal,Affluent Regulars
254,1955,Graduation,In_Couple,53863.0,0,1,2014-05-17,4,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,0,59,473,18,1,228,3,1,Champions,Budget Families
4179,1959,Graduation,In_Couple,24221.0,0,0,2013-08-20,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,0,55,55,6,0,498,2,0,Lost,Budget Families
3710,1984,PhD,Single,39684.0,1,0,2012-10-12,41,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,1,30,81,7,1,810,2,1,Lost,Budget Families
7627,1975,Master,In_Couple,92163.0,0,0,2012-12-12,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0,1,39,2086,21,3,749,2,0,Champions,Campaign Enthusiasts
4501,1965,Master,Single,69882.0,0,0,2013-11-10,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,0,49,1478,20,0,416,1,0,At Risk,Affluent Regulars
6424,1977,Graduation,In_Couple,33178.0,1,0,2014-01-30,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,0,37,49,5,0,335,3,1,Lost,Budget Families
3075,1972,PhD,In_Couple,59973.0,0,0,2013-09-11,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,0,42,382,15,0,476,2,0,Lost,Affluent Regulars
4992,1975,Master,In_Couple,17459.0,1,0,2013-09-19,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,1,39,69,9,1,468,3,1,Lost,Budget Families
5252,1969,Graduation,Single,23910.0,1,0,2012-10-26,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,0,45,67,6,0,796,2,1,Lost,Budget Families
7444,1969,Master,In_Couple,42169.0,1,1,2013-10-19,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,0,45,30,6,0,438,4,1,Lost,Budget Families
6919,1978,2n Cycle,In_Couple,26224.0,1,0,2013-06-04,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,0,36,63,9,0,575,3,1,Lost,Budget Families
3537,1981,Graduation,In_Couple,31089.0,1,0,2012-08-17,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,0,33,79,10,0,866,3,1,Lost,Budget Families
10277,1961,Graduation,Single,30081.0,0,1,2013-02-21,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,0,53,42,5,0,678,2,1,Lost,Budget Families
2453,1960,Graduation,In_Couple,62807.0,0,1,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,54,819,23,0,852,3,1,At Risk,Affluent Regulars
7972,1955,Graduation,Single,72906.0,0,0,2013-09-17,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,0,59,1151,17,0,470,1,0,At Risk,Affluent Regulars
895,1948,PhD,In_Couple,61467.0,0,2,2012-12-09,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,0,66,594,20,0,752,4,1,Loyal,Affluent Regulars
1177,1966,Master,In_Couple,49618.0,1,1,2013-01-26,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,0,48,129,11,0,704,4,1,Lost,Budget Families
7141,1986,Master,Single,21888.0,1,0,2012-12-29,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,1,28,213,12,1,732,2,1,Lost,Budget Families
7232,1973,Graduation,Single,42429.0,0,1,2014-02-11,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,0,41,67,7,0,323,2,1,Lost,Budget Families
8477,1956,Graduation,Single,26150.0,2,1,2013-03-11,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,0,58,28,5,0,660,4,1,Lost,Budget Families
2457,1975,Basic,In_Couple,30801.0,0,1,2012-10-26,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,0,39,45,6,0,796,3,1,Lost,Budget Families
988,1965,Graduation,In_Couple,81168.0,0,0,2014-05-07,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,0,49,1193,18,1,238,2,0,At Risk,Affluent Regulars
7930,1969,Master,Single,26877.0,0,0,2013-08-19,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,0,45,268,12,0,499,1,0,Lost,Budget Families
4587,1944,Master,Single,45006.0,0,0,2013-07-18,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,0,70,266,12,0,531,1,0,Lost,Budget Families
6682,1973,Basic,In_Couple,18978.0,1,0,2012-12-11,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,0,41,37,5,0,750,3,1,Lost,Budget Families
6222,1967,Graduation,In_Couple,22574.0,2,1,2013-10-28,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,47,37,7,0,429,5,1,Lost,Budget Families
10299,1969,PhD,Single,48240.0,0,0,2012-11-09,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,1,45,882,25,1,782,1,0,Loyal,Affluent Regulars
3083,1974,Graduation,In_Couple,45837.0,1,1,2013-07-26,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,0,40,373,18,0,523,4,1,Lost,Budget Families
8953,1965,Master,Single,35791.0,2,1,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,49,35,6,0,604,4,1,Lost,Budget Families
1503,1976,PhD,In_Couple,162397.0,1,1,2013-06-03,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0,38,107,1,0,576,4,1,Lost,Affluent Regulars
8650,1978,Graduation,Single,54162.0,1,1,2013-03-18,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,0,36,42,5,0,653,3,1,Lost,Budget Families
10862,1960,Master,In_Couple,30522.0,0,1,2012-08-17,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,0,54,326,17,0,866,3,1,Lost,Budget Families
2782,1961,PhD,In_Couple,54456.0,0,1,2013-07-11,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0,53,404,17,0,538,3,1,Champions,Budget Families
6941,1971,Graduation,Single,31632.0,0,0,2013-07-14,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,0,43,95,6,0,535,1,0,Lost,Budget Families
10972,1949,Graduation,Single,72298.0,0,0,2014-03-10,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,0,65,939,14,2,296,1,0,Lost,Campaign Enthusiasts
10708,1978,2n Cycle,Single,36975.0,1,0,2013-12-28,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,0,36,33,5,0,368,2,1,Lost,Budget Families
6583,1955,2n Cycle,In_Couple,72635.0,0,0,2013-06-03,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,59,981,21,1,576,2,0,Loyal,Affluent Regulars
3641,1976,Graduation,In_Couple,13624.0,1,0,2013-01-20,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,0,38,36,7,0,710,3,1,Lost,Budget Families
10156,1975,Graduation,Single,84196.0,0,1,2013-06-03,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,0,39,1237,20,0,576,2,1,Loyal,Affluent Regulars
4299,1960,Graduation,In_Couple,70971.0,0,1,2012-09-21,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,1,54,1825,34,1,831,3,1,Champions,Affluent Regulars
3469,1977,PhD,Single,34487.0,1,1,2012-09-06,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,0,37,103,9,0,846,3,1,Lost,Budget Families
5063,1977,Graduation,Single,28769.0,1,0,2012-12-18,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,0,37,191,12,0,743,2,1,Lost,Budget Families
10727,1970,PhD,In_Couple,69084.0,1,0,2013-11-19,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,44,1586,25,0,407,3,1,Champions,Affluent Regulars
9624,1958,PhD,In_Couple,65488.0,0,0,2014-06-13,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,0,56,963,14,0,201,2,0,Lost,Affluent Regulars
5156,1970,2n Cycle,In_Couple,62466.0,0,1,2014-01-15,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,44,889,26,0,350,3,1,Champions,Affluent Regulars
4376,1960,2n Cycle,Single,32218.0,0,0,2014-02-15,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,1,54,93,7,2,319,1,0,Lost,Campaign Enthusiasts
8923,1973,Graduation,Single,83917.0,0,0,2013-04-18,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,1,41,1587,21,1,622,1,0,Champions,Affluent Regulars
8461,1962,Graduation,Single,46102.0,2,1,2014-03-10,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,52,16,4,0,296,4,1,Lost,Budget Families
6945,1952,Graduation,Single,84574.0,0,0,2013-06-04,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,0,62,1375,32,0,575,1,0,Loyal,Affluent Regulars
944,1962,Graduation,In_Couple,56181.0,0,1,2013-01-08,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,0,52,393,14,0,722,3,1,Lost,Budget Families
1907,1950,Master,Single,63120.0,0,1,2012-09-28,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,1,64,1477,26,1,824,2,1,Loyal,Affluent Regulars
701,1971,Graduation,In_Couple,73691.0,0,1,2013-11-06,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,0,43,1179,18,1,420,3,1,Loyal,Affluent Regulars
3856,1960,Graduation,In_Couple,63381.0,0,1,2012-10-05,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,54,1005,26,0,817,3,1,At Risk,Affluent Regulars
4149,1948,PhD,In_Couple,76140.0,0,0,2014-05-13,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,0,66,1348,21,0,232,2,0,Loyal,Affluent Regulars
2131,1959,PhD,Single,62859.0,0,1,2012-12-30,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,0,55,1307,23,0,731,2,1,Champions,Affluent Regulars
2942,1964,Graduation,Single,45906.0,0,1,2013-05-07,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,0,50,486,15,1,603,2,1,Lost,Budget Families
1173,1947,Master,In_Couple,77632.0,0,0,2013-03-10,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,1,67,2252,13,3,661,2,0,Loyal,Campaign Enthusiasts
4381,1971,PhD,In_Couple,46463.0,1,1,2013-08-18,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,0,43,235,17,0,500,4,1,Lost,Budget Families
4611,1970,Graduation,In_Couple,105471.0,0,0,2013-01-21,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,1,44,1724,30,3,709,2,0,Champions,Campaign Enthusiasts
3376,1970,Master,Single,55282.0,1,0,2013-12-13,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,0,44,235,11,0,383,2,1,Lost,Budget Families
4679,1977,Master,In_Couple,78710.0,0,1,2014-05-23,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,0,37,1092,28,0,222,3,1,Champions,Affluent Regulars
10928,1958,Graduation,In_Couple,66886.0,0,1,2013-09-16,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,0,56,599,17,0,471,3,1,Champions,Affluent Regulars
4248,1960,Master,Single,98777.0,0,0,2014-02-17,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,54,2008,19,1,317,1,0,Champions,Affluent Regulars
6728,1985,Graduation,In_Couple,29103.0,1,0,2012-08-27,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,0,29,48,6,0,856,3,1,Lost,Budget Families
6661,1974,Graduation,In_Couple,67445.0,0,1,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,40,1174,32,0,871,3,1,Loyal,Affluent Regulars
4725,1950,PhD,In_Couple,50616.0,0,1,2014-04-13,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,0,64,67,7,0,262,3,1,Lost,Budget Families
3277,1955,Graduation,Single,49431.0,0,1,2012-08-03,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,0,59,365,15,0,880,2,1,Lost,Budget Families
5555,1975,Graduation,Single,153924.0,0,0,2014-02-07,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,39,6,0,0,327,1,0,Lost,Affluent Regulars
2564,1953,Graduation,In_Couple,61278.0,0,1,2014-01-04,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,0,61,165,10,0,361,3,1,Lost,Budget Families
946,1958,2n Cycle,In_Couple,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,56,210,11,0,830,2,0,Lost,Budget Families
3867,1947,PhD,In_Couple,73059.0,0,1,2013-08-31,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,67,1095,26,0,487,3,1,Champions,Affluent Regulars
6940,1966,PhD,Single,46734.0,1,2,2013-10-21,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,0,48,223,12,1,436,4,1,Lost,Budget Families
